FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,MARCA,LINEA,ARMA EMPLEADA,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,PAIS PERSONA,EMPLEADO,ESTADO  CIVIL,ESCOLARIDAD ,CODIGO DANE,2014
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:30,LA ESMERALDA E-13,URBANA,VIAS PUBLICAS,NOKIA,ASHA 200,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:45,BELLA ESTANCIA E-19,URBANA,VIAS PUBLICAS,NOKIA,LUMIA 520,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:00,SANTO DOMINGO E-19,URBANA,VIAS PUBLICAS,LG,A250 HORNET,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:30,UNICENTRO E-1,URBANA,CENTRO COMERCIAL,SAMSUNG,GALAXY S5,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:45,VEREDA SAN JOSE E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,28,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,2
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:00,TURINGIA E-11,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,PASAJERO BUS,PASAJERO BUS,33,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:30,SAN JOSE SPRING E-11,URBANA,FRENTE CONJUNTO - VIA PUBLICA,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,35,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
16/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:25,LA SOLEDAD E-13,URBANA,VIAS PUBLICAS,NOKIA,LUMIA 1020,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:55,LA LAGUNA E-9,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:00,TAYRONA E-8,URBANA,VIAS PUBLICAS,BLACKBERRY,CURVE 8310,ARMA BLANCA,A PIE,A PIE,21,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:00,VILLA AMALIA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,CORTANTES,A PIE,A PIE,55,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:30,URB. SANTA RITA II SECTOR E-16,URBANA,VIAS PUBLICAS,ALCATEL,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:40,EL RINCÓN DE SUBA E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,50,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SEPARADO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:00,CHAPINERO NORTE E-2,URBANA,FRENTE A DISCOTECAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:30,BARRIOS UNIDOS E-12,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,PRIMARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:00,GUIPARMA E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,29,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,2
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:52,CARVAJAL E-8,URBANA,VIAS PUBLICAS,HUAWEI,ASCEND G700,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:00,ISLA DEL SOL E-6,URBANA,CASAS DE HABITACION,NO REPORTADO,LINEA STANDARD,ESCOPOLAMINA,A PIE,A PIE,67,MASCULINO,COLOMBIA,PENSIONADO,DIVORCIADO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:35,JARDÍN DE SAN JORGE E-18,URBANA,VIAS PUBLICAS,SAMSUNG,S5780 WAVE 578,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,7:58,LA PAZ E-18,URBANA,VIAS PUBLICAS,ALCATEL,ONE TOUCH FIRE E,ARMA BLANCA,A PIE,A PIE,20,MASCULINO,COLOMBIA,EMPLEADO POLICIAL,SOLTERO,TECNICO,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:00,URB. MAZUREN I SECTOR E-11,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,72,FEMENINO,COLOMBIA,PENSIONADO,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12:30,OLAYA E-18,URBANA,VIAS PUBLICAS,NOKIA,208,ARMA BLANCA,A PIE,A PIE,49,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12:30,TUNALITO E-6,URBANA,CENTRO COMERCIAL,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,2
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,13:20,ENGATIVA E-10,URBANA,VIAS PUBLICAS,NOKIA,LUMIA 1020,CONTUNDENTES,A PIE,A PIE,19,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,15:00,BELALCAZAR E-13,URBANA,VIAS PUBLICAS,IPHONE,5,CORTANTES,A PIE,A PIE,28,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,15:00,GALERIAS E-13,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY ACE 2,CONTUNDENTES,A PIE,A PIE,49,MASCULINO,COLOMBIA,INDEPENDIENTE,CASADO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,15:00,SAN CRISTOBAL E-4,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,PASAJERO BUS,PASAJERO BUS,36,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,17:23,MUZU E-16,URBANA,VIAS PUBLICAS,HUAWEI,G610,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,17:30,EL TUNAL II E-6,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY S III,ARMA BLANCA,A PIE,A PIE,22,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18:30,SANTA BARBARA CENTRAL E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,27,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,19:50,VILLAS DE GRANADA E-10,URBANA,CAFETERIAS,NO REPORTADO,LINEA STANDARD,CORTANTES,A PIE,A PIE,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:00,VILLA ELISA E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,29,MASCULINO,COLOMBIA,EMPLEADO POLICIAL,UNION LIBRE,TECNICO,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:50,CONTADOR E-1,URBANA,APARTAMENTO EN CONJUNTO CERRADO,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,53,MASCULINO,COLOMBIA,COMERCIANTE,CASADO,TECNICO,11001000,2
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:00,VILLA ALSACIA E-8,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,COLOMBIA,EMPLEADO PUBLICO,SOLTERO,SUPERIOR,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22:30,MODELO E-12,URBANA,VIAS PUBLICAS,HUAWEI,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:00,LA GAITANA E-11,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY S5,ARMA DE FUEGO,CONDUCTOR TAXI,PASAJERO TAXI,30,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
17/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:50,NAVARRA E-1,URBANA,VIAS PUBLICAS,SAMSUNG,A667 EVERGREEN,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00,ALAMOS SUR E-10,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY S 4,ARMA DE FUEGO,VEHICULO,PASAJERO MOTOCICLETA,40,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,2
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:30,VILLA MAYOR E-15,URBANA,ALMACENES,MOTOROLA,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:48,LA PAZ E-18,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY A,ARMA BLANCA,A PIE,A PIE,42,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,1:00,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,NOKIA,LUMIA 710,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,8:30,VILLA GLADYS E-18,URBANA,CASAS DE HABITACION,ALCATEL,ONE TOUCH EVOLVE,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,TECNICO,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,8:45,CHICO I E-2,URBANA,VIAS PUBLICAS,IPHONE,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,9:00,LAS AGUAS E-3,URBANA,PARQUEADERO,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,VEHICULO,A PIE,42,MASCULINO,COLOMBIA,INDEPENDIENTE,CASADO,SUPERIOR,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:20,QUIRIGUA I E-10,URBANA,VIAS PUBLICAS,ALCATEL,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,75,MASCULINO,COLOMBIA,PENSIONADO,CASADO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:00,EL CORTIJO E-10,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:00,SAN ANDRES   E-8,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,4
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:00,CIUDAD SALITRE II E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:00,LA CAPUCHINA E-3,URBANA,VIAS PUBLICAS,SAMSUNG,GALAXY A,ARMA DE FUEGO,VEHICULO,CONDUCTOR MOTOCICLETA,30,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,2
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:00,HACIENDA SANTA BARBARA I SECTOR E-1,URBANA,VIAS PUBLICAS,IPHONE,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,15:45,GRAN BRITALIA E-8,URBANA,ESTACION TRANSMILENIO (INICIAL),SAMSUNG,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,18,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:20,SAN BERNARDO E-3,URBANA,VIAS PUBLICAS,LANIX,MIAMI,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,COLOMBIA,COMERCIANTE,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:00,LUCERO BAJO E-19,URBANA,VIAS PUBLICAS,ALCATEL,MISS SIXTY,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:00,POTOSI E-19,URBANA,VIAS PUBLICAS,ALCATEL,ONE TOUCH EVOLVE,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:00,SAN FELIPE E-12,URBANA,VIAS PUBLICAS,ALCATEL,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:00,BOSQUE DE LOS MOLINOS E-18,URBANA,VIAS PUBLICAS,NOKIA,ASHA 311,ARMA BLANCA,A PIE,A PIE,31,FEMENINO,COLOMBIA,COMERCIANTE,CASADO,SECUNDARIA,11001000,1
18/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:00,PARQUE SIMON BOLIVAR E-13,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
05/09/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:00,ALAMEDA E-3,URBANA,VIAS PUBLICAS,LG,A258,ARMA BLANCA,A PIE,A PIE,38,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,1:30,SAN BERNARDO E-3,URBANA,VIAS PUBLICAS,LG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,17,MASCULINO,NO REPORTADO,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,7:30,ENGATIVA E-10,URBANA,VIAS PUBLICAS,NOKIA,LUMIA 1020,CONTUNDENTES,A PIE,A PIE,60,MASCULINO,COLOMBIA,INDEPENDIENTE,CASADO,SECUNDARIA,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:10,COLSEGUROS E-14,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,18,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:30,CENTRO FONTIBÓN E-9,URBANA,VIAS PUBLICAS,HUAWEI,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,27,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:00,JULIO FLOREZ E-11,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,19,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:15,LA CABAÑA Y LA SUERTE E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:30,SAGRADO CORAZON E-3,URBANA,OFICINAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
19/08/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:05,URB. LAGO TIMIZA I ETAPA E-8,URBANA,VIAS PUBLICAS,LG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
